id,fecha,producto,categoria,precio,cantidad,total
5041,2024-06-03 19:32:19,Acrilico,Arte,30,2,60
5042,2024-06-03 19:32:19,Cafetera,Electrodomesticos,100,9,900
5043,2024-06-03 19:32:19,Smartwatch,Tecnologia,200,9,1800
5044,2024-06-03 19:32:19,Sarten,Cocina,50,9,450
5045,2024-06-03 19:32:19,Teclado,Musica,200,6,1200
5046,2024-06-03 19:32:19,Comedero,Mascotas,20,7,140
5047,2024-06-03 19:32:19,Collar,Mascotas,15,1,15
5048,2024-06-03 19:32:19,Cafetera,Electrodomesticos,100,9,900
5049,2024-06-03 19:32:19,Camiseta,Deportes,100,2,200
5050,2024-06-03 19:32:19,Olla,Cocina,100,8,800
5051,2024-06-03 19:32:19,Lienzo,Arte,100,3,300
5052,2024-06-03 19:32:19,Bufanda,Indumentaria,50,2,100
5053,2024-06-03 19:32:19,Pintura,Arte,50,6,300
5054,2024-06-03 19:32:19,Silla,Muebles,100,2,200
5055,2024-06-03 19:32:19,Amplificador,Musica,200,1,200
5056,2024-06-03 19:32:19,Cuchillo,Cocina,20,5,100
5057,2024-06-03 19:32:19,Pincel,Arte,20,9,180
5058,2024-06-03 19:32:19,Libro,Libreria,50,3,150
5059,2024-06-03 19:32:19,Lapicera,Libreria,10,6,60
5060,2024-06-03 19:32:19,Microfono,Musica,100,8,800
5061,2024-06-03 19:32:19,Juguete,Mascotas,10,5,50
5062,2024-06-03 19:32:19,Tablet,Tecnologia,500,8,4000
5063,2024-06-03 19:32:19,Television,Tecnologia,1500,8,12000
5064,2024-06-03 19:32:19,Pelota,Deportes,50,1,50
5065,2024-06-03 19:32:19,Heladera,Electrodomesticos,2000,7,14000
5066,2024-06-03 19:32:19,Olla,Cocina,100,10,1000
5067,2024-06-03 19:32:19,Oleo,Arte,40,7,280
5068,2024-06-03 19:32:19,Campera,Indumentaria,500,8,4000
5069,2024-06-03 19:32:19,Remera,Indumentaria,100,5,500
5070,2024-06-03 19:32:19,Microondas,Electrodomesticos,500,5,2500
5071,2024-06-03 19:32:19,Libro,Libreria,50,6,300
5072,2024-06-03 19:32:19,Acrilico,Arte,30,9,270
5073,2024-06-03 19:32:19,Acrilico,Arte,30,8,240
5074,2024-06-03 19:32:19,Acrilico,Arte,30,9,270
5075,2024-06-03 19:32:19,Zapatillas,Indumentaria,200,4,800
5076,2024-06-03 19:32:19,Teclado,Musica,200,6,1200
5077,2024-06-03 19:32:19,Bateria,Musica,500,7,3500
5078,2024-06-03 19:32:19,Pantalon,Indumentaria,300,2,600
5079,2024-06-03 19:32:19,Pantalon,Indumentaria,300,8,2400
5080,2024-06-03 19:32:19,Television,Tecnologia,1500,9,13500
5081,2024-06-03 19:32:19,Guitarra,Musica,300,7,2100
5082,2024-06-03 19:32:19,Cama,Muebles,1000,5,5000
5083,2024-06-03 19:32:19,Microondas,Electrodomesticos,500,6,3000
5084,2024-06-03 19:32:19,Guitarra,Musica,300,9,2700
5085,2024-06-03 19:32:19,Notebook,Tecnologia,1000,2,2000
5086,2024-06-03 19:32:19,Smartphone,Tecnologia,300,2,600
5087,2024-06-03 19:32:19,Television,Tecnologia,1500,3,4500
5088,2024-06-03 19:32:19,Regla,Libreria,5,7,35
5089,2024-06-03 19:32:19,Smartphone,Tecnologia,300,7,2100
5090,2024-06-03 19:32:19,Remera,Indumentaria,100,2,200
5091,2024-06-03 19:32:19,Pintura,Arte,50,8,400
5092,2024-06-03 19:32:19,Camiseta,Deportes,100,5,500
5093,2024-06-03 19:32:19,Acrilico,Arte,30,7,210
5094,2024-06-03 19:32:19,Cama,Mascotas,100,7,700
5095,2024-06-03 19:32:19,Remera,Indumentaria,100,10,1000
5096,2024-06-03 19:32:19,Campera,Indumentaria,500,10,5000
5097,2024-06-03 19:32:19,Cuaderno,Libreria,20,5,100
5098,2024-06-03 19:32:19,Cuaderno,Libreria,20,9,180
5099,2024-06-03 19:32:19,Remera,Indumentaria,100,4,400
5100,2024-06-03 19:32:19,Bufanda,Indumentaria,50,1,50
5101,2024-06-03 19:32:19,Smartwatch,Tecnologia,200,8,1600
5102,2024-06-03 19:32:19,Mesa de luz,Muebles,50,5,250
5103,2024-06-03 19:32:19,Microfono,Musica,100,7,700
5104,2024-06-03 19:32:19,Botines,Deportes,200,9,1800
5105,2024-06-03 19:32:19,Mesa,Muebles,300,9,2700
5106,2024-06-03 19:32:19,Pelota,Deportes,50,9,450
5107,2024-06-03 19:32:19,Pincel,Arte,20,1,20
5108,2024-06-03 19:32:19,Cuchillo,Cocina,20,9,180
5109,2024-06-03 19:32:19,Pelota,Deportes,50,8,400
5110,2024-06-03 19:32:19,Oleo,Arte,40,4,160
5111,2024-06-03 19:32:19,Lapicera,Libreria,10,10,100
5112,2024-06-03 19:32:19,Cama,Muebles,1000,2,2000
5113,2024-06-03 19:32:19,Raqueta,Deportes,100,8,800
5114,2024-06-03 19:32:19,Camiseta,Deportes,100,1,100
5115,2024-06-03 19:32:19,Aspiradora,Electrodomesticos,300,2,600
5116,2024-06-03 19:32:19,Microondas,Electrodomesticos,500,9,4500
5117,2024-06-03 19:32:19,Correa,Mascotas,15,10,150
5118,2024-06-03 19:32:19,Pelota,Deportes,50,7,350
5119,2024-06-03 19:32:19,Smartphone,Tecnologia,300,6,1800
5120,2024-06-03 19:32:19,Cuchillo,Cocina,20,1,20
5121,2024-06-03 19:32:19,Bateria,Musica,500,3,1500
5122,2024-06-03 19:32:19,Tablet,Tecnologia,500,6,3000
5123,2024-06-03 19:32:19,Camiseta,Deportes,100,6,600
5124,2024-06-03 19:32:19,Pincel,Arte,20,6,120
5125,2024-06-03 19:32:19,Pincel,Arte,20,8,160
5126,2024-06-03 19:32:19,Tablet,Tecnologia,500,5,2500
5127,2024-06-03 19:32:19,Lavarropas,Electrodomesticos,1500,10,15000
5128,2024-06-03 19:32:19,Botines,Deportes,200,10,2000
5129,2024-06-03 19:32:19,Comedero,Mascotas,20,10,200
5130,2024-06-03 19:32:19,Cafetera,Electrodomesticos,100,6,600
5131,2024-06-03 19:32:19,Mesa,Muebles,300,7,2100
5132,2024-06-03 19:32:19,Smartphone,Tecnologia,300,1,300
5133,2024-06-03 19:32:19,Botines,Deportes,200,10,2000
5134,2024-06-03 19:32:19,Lavarropas,Electrodomesticos,1500,4,6000
5135,2024-06-03 19:32:19,Microondas,Electrodomesticos,500,1,500
5136,2024-06-03 19:32:19,Pantalon,Indumentaria,300,7,2100
5137,2024-06-03 19:32:19,Acrilico,Arte,30,10,300
5138,2024-06-03 19:32:19,Mesa de luz,Muebles,50,10,500
5139,2024-06-03 19:32:19,Regla,Libreria,5,2,10
5140,2024-06-03 19:32:19,Camiseta,Deportes,100,5,500
5141,2024-06-03 19:32:19,Olla,Cocina,100,1,100
5142,2024-06-03 19:32:19,Sarten,Cocina,50,10,500
5143,2024-06-03 19:32:19,Camiseta,Deportes,100,3,300
5144,2024-06-03 19:32:19,Cocina,Cocina,500,1,500
5145,2024-06-03 19:32:19,Zapatillas,Indumentaria,200,9,1800
5146,2024-06-03 19:32:19,Sarten,Cocina,50,2,100
5147,2024-06-03 19:32:19,Pelota,Deportes,50,7,350
5148,2024-06-03 19:32:19,Sillon,Muebles,500,7,3500
5149,2024-06-03 19:32:19,Television,Tecnologia,1500,8,12000
5150,2024-06-03 19:32:19,Microondas,Electrodomesticos,500,8,4000
5151,2024-06-03 19:32:19,Sillon,Muebles,500,9,4500
5152,2024-06-03 19:32:19,Olla,Cocina,100,4,400
5153,2024-06-03 19:32:19,Zapatillas,Indumentaria,200,3,600
5154,2024-06-03 19:32:19,Bufanda,Indumentaria,50,1,50
5155,2024-06-03 19:32:19,Cocina,Cocina,500,6,3000
5156,2024-06-03 19:32:19,Lienzo,Arte,100,8,800
5157,2024-06-03 19:32:19,Cuchillo,Cocina,20,5,100
5158,2024-06-03 19:32:19,Mesa de luz,Muebles,50,9,450
5159,2024-06-03 19:32:19,Regla,Libreria,5,5,25
5160,2024-06-03 19:32:19,Sillon,Muebles,500,1,500
5161,2024-06-03 19:32:19,Juguete,Mascotas,10,6,60
5162,2024-06-03 19:32:19,Pintura,Arte,50,9,450
5163,2024-06-03 19:32:19,Libro,Libreria,50,6,300
5164,2024-06-03 19:32:19,Raqueta,Deportes,100,4,400
5165,2024-06-03 19:32:19,Lapicera,Libreria,10,7,70
5166,2024-06-03 19:32:19,Pelota,Deportes,50,3,150
5167,2024-06-03 19:32:19,Mesa de luz,Muebles,50,2,100
5168,2024-06-03 19:32:19,Microondas,Electrodomesticos,500,6,3000
5169,2024-06-03 19:32:19,Tablet,Tecnologia,500,10,5000
5170,2024-06-03 19:32:19,Bicicleta,Deportes,500,1,500
5171,2024-06-03 19:32:19,Notebook,Tecnologia,1000,4,4000
5172,2024-06-03 19:32:19,Smartphone,Tecnologia,300,8,2400
5173,2024-06-03 19:32:19,Smartwatch,Tecnologia,200,9,1800
5174,2024-06-03 19:32:19,Cama,Muebles,1000,5,5000
5175,2024-06-03 19:32:19,Regla,Libreria,5,3,15
5176,2024-06-03 19:32:19,Bicicleta,Deportes,500,3,1500
5177,2024-06-03 19:32:19,Oleo,Arte,40,3,120
5178,2024-06-03 19:32:19,Cocina,Cocina,500,7,3500
5179,2024-06-03 19:32:19,Microfono,Musica,100,2,200
5180,2024-06-03 19:32:19,Acrilico,Arte,30,8,240
5181,2024-06-03 19:32:19,Cuaderno,Libreria,20,8,160
5182,2024-06-03 19:32:19,Guitarra,Musica,300,6,1800
5183,2024-06-03 19:32:19,Camiseta,Deportes,100,8,800
5184,2024-06-03 19:32:19,Raqueta,Deportes,100,7,700
5185,2024-06-03 19:32:19,Tenedor,Cocina,10,7,70
5186,2024-06-03 19:32:19,Sarten,Cocina,50,2,100
5187,2024-06-03 19:32:19,Teclado,Musica,200,8,1600
5188,2024-06-03 19:32:19,Cama,Mascotas,100,6,600
5189,2024-06-03 19:32:19,Aspiradora,Electrodomesticos,300,9,2700
5190,2024-06-03 19:32:19,Smartwatch,Tecnologia,200,9,1800
5191,2024-06-03 19:32:19,Sarten,Cocina,50,4,200
5192,2024-06-03 19:32:19,Raqueta,Deportes,100,1,100
5193,2024-06-03 19:32:19,Silla,Muebles,100,4,400
5194,2024-06-03 19:32:19,Aspiradora,Electrodomesticos,300,7,2100
5195,2024-06-03 19:32:19,Smartphone,Tecnologia,300,1,300
5196,2024-06-03 19:32:19,Smartphone,Tecnologia,300,5,1500
5197,2024-06-03 19:32:19,Sarten,Cocina,50,3,150
5198,2024-06-03 19:32:19,Pantalon,Indumentaria,300,8,2400
5199,2024-06-03 19:32:19,Comedero,Mascotas,20,2,40
5200,2024-06-03 19:32:19,Mesa,Muebles,300,1,300
5201,2024-06-03 19:32:19,Microfono,Musica,100,5,500
5202,2024-06-03 19:32:19,Oleo,Arte,40,1,40
5203,2024-06-03 19:32:19,Smartphone,Tecnologia,300,7,2100
5204,2024-06-03 19:32:19,Heladera,Electrodomesticos,2000,5,10000
5205,2024-06-03 19:32:19,Sillon,Muebles,500,2,1000
5206,2024-06-03 19:32:19,Pelota,Deportes,50,9,450
5207,2024-06-03 19:32:19,Cama,Mascotas,100,1,100
5208,2024-06-03 19:32:19,Silla,Muebles,100,5,500
5209,2024-06-03 19:32:19,Botines,Deportes,200,6,1200
5210,2024-06-03 19:32:19,Pintura,Arte,50,8,400
5211,2024-06-03 19:32:19,Notebook,Tecnologia,1000,6,6000
5212,2024-06-03 19:32:19,Lienzo,Arte,100,4,400
5213,2024-06-03 19:32:19,Regla,Libreria,5,1,5
5214,2024-06-03 19:32:19,Cuchillo,Cocina,20,5,100
5215,2024-06-03 19:32:19,Teclado,Musica,200,10,2000
5216,2024-06-03 19:32:19,Cocina,Cocina,500,1,500
5217,2024-06-03 19:32:19,Cama,Muebles,1000,5,5000
5218,2024-06-03 19:32:19,Olla,Cocina,100,10,1000
5219,2024-06-03 19:32:19,Camiseta,Deportes,100,9,900
5220,2024-06-03 19:32:19,Aspiradora,Electrodomesticos,300,2,600
5221,2024-06-03 19:32:19,Oleo,Arte,40,7,280
5222,2024-06-03 19:32:19,Remera,Indumentaria,100,9,900
5223,2024-06-03 19:32:19,Smartwatch,Tecnologia,200,5,1000
5224,2024-06-03 19:32:19,Bicicleta,Deportes,500,5,2500
5225,2024-06-03 19:32:19,Cafetera,Electrodomesticos,100,8,800
5226,2024-06-03 19:32:19,Amplificador,Musica,200,8,1600
5227,2024-06-03 19:32:19,Microfono,Musica,100,10,1000
5228,2024-06-03 19:32:19,Sarten,Cocina,50,2,100
5229,2024-06-03 19:32:19,Cocina,Cocina,500,9,4500
5230,2024-06-03 19:32:19,Smartphone,Tecnologia,300,1,300
5231,2024-06-03 19:32:19,Juguete,Mascotas,10,3,30
5232,2024-06-03 19:32:19,Cuchillo,Cocina,20,1,20
5233,2024-06-03 19:32:19,Sillon,Muebles,500,1,500
5234,2024-06-03 19:32:19,Bufanda,Indumentaria,50,1,50
5235,2024-06-03 19:32:19,Raqueta,Deportes,100,9,900
5236,2024-06-03 19:32:19,Remera,Indumentaria,100,10,1000
5237,2024-06-03 19:32:19,Cafetera,Electrodomesticos,100,7,700
5238,2024-06-03 19:32:19,Cama,Muebles,1000,7,7000
5239,2024-06-03 19:32:19,Correa,Mascotas,15,5,75
5240,2024-06-03 19:32:19,Raqueta,Deportes,100,5,500
5241,2024-06-03 19:32:19,Sarten,Cocina,50,5,250
5242,2024-06-03 19:32:19,Smartwatch,Tecnologia,200,2,400
5243,2024-06-03 19:32:19,Remera,Indumentaria,100,8,800
5244,2024-06-03 19:32:19,Sarten,Cocina,50,10,500
5245,2024-06-03 19:32:19,Lavarropas,Electrodomesticos,1500,8,12000
5246,2024-06-03 19:32:19,Lavarropas,Electrodomesticos,1500,8,12000
5247,2024-06-03 19:32:19,Pantalon,Indumentaria,300,2,600
5248,2024-06-03 19:32:19,Libro,Libreria,50,10,500
5249,2024-06-03 19:32:19,Smartwatch,Tecnologia,200,10,2000
5250,2024-06-03 19:32:19,Notebook,Tecnologia,1000,10,10000
5251,2024-06-03 19:32:19,Aspiradora,Electrodomesticos,300,4,1200
5252,2024-06-03 19:32:19,Lienzo,Arte,100,8,800
5253,2024-06-03 19:32:19,Cama,Muebles,1000,9,9000
5254,2024-06-03 19:32:19,Cama,Muebles,1000,10,10000
5255,2024-06-03 19:32:19,Camiseta,Deportes,100,8,800
5256,2024-06-03 19:32:19,Bateria,Musica,500,1,500
5257,2024-06-03 19:32:19,Aspiradora,Electrodomesticos,300,4,1200
5258,2024-06-03 19:32:19,Aspiradora,Electrodomesticos,300,10,3000
5259,2024-06-03 19:32:19,Olla,Cocina,100,3,300
5260,2024-06-03 19:32:19,Microfono,Musica,100,6,600
5261,2024-06-03 19:32:19,Cuchillo,Cocina,20,5,100
5262,2024-06-03 19:32:19,Cuaderno,Libreria,20,10,200
5263,2024-06-03 19:32:19,Raqueta,Deportes,100,5,500
5264,2024-06-03 19:32:19,Lavarropas,Electrodomesticos,1500,6,9000
5265,2024-06-03 19:32:19,Oleo,Arte,40,3,120
5266,2024-06-03 19:32:19,Smartphone,Tecnologia,300,4,1200
5267,2024-06-03 19:32:19,Regla,Libreria,5,4,20
5268,2024-06-03 19:32:19,Cafetera,Electrodomesticos,100,7,700
5269,2024-06-03 19:32:19,Sillon,Muebles,500,1,500
5270,2024-06-03 19:32:19,Tenedor,Cocina,10,7,70
5271,2024-06-03 19:32:19,Remera,Indumentaria,100,9,900
5272,2024-06-03 19:32:19,Aspiradora,Electrodomesticos,300,1,300
5273,2024-06-03 19:32:19,Heladera,Electrodomesticos,2000,8,16000
5274,2024-06-03 19:32:19,Camiseta,Deportes,100,2,200
5275,2024-06-03 19:32:19,Amplificador,Musica,200,7,1400
5276,2024-06-03 19:32:19,Microondas,Electrodomesticos,500,7,3500
5277,2024-06-03 19:32:19,Collar,Mascotas,15,2,30
5278,2024-06-03 19:32:19,Cocina,Cocina,500,10,5000
5279,2024-06-03 19:32:19,Collar,Mascotas,15,4,60
5280,2024-06-03 19:32:19,Sillon,Muebles,500,3,1500
5281,2024-06-03 19:32:19,Heladera,Electrodomesticos,2000,2,4000
5282,2024-06-03 19:32:19,Cama,Mascotas,100,8,800
5283,2024-06-03 19:32:19,Correa,Mascotas,15,5,75
5284,2024-06-03 19:32:19,Cama,Mascotas,100,2,200
5285,2024-06-03 19:32:19,Comedero,Mascotas,20,2,40
5286,2024-06-03 19:32:19,Olla,Cocina,100,10,1000
5287,2024-06-03 19:32:19,Bicicleta,Deportes,500,7,3500
5288,2024-06-03 19:32:19,Raqueta,Deportes,100,9,900
5289,2024-06-03 19:32:19,Microondas,Electrodomesticos,500,4,2000
5290,2024-06-03 19:32:19,Raqueta,Deportes,100,7,700
5291,2024-06-03 19:32:19,Acrilico,Arte,30,5,150
5292,2024-06-03 19:32:19,Cuaderno,Libreria,20,9,180
5293,2024-06-03 19:32:19,Mesa,Muebles,300,10,3000
5294,2024-06-03 19:32:19,Television,Tecnologia,1500,7,10500
5295,2024-06-03 19:32:19,Pelota,Deportes,50,2,100
5296,2024-06-03 19:32:19,Olla,Cocina,100,1,100
5297,2024-06-03 19:32:19,Bicicleta,Deportes,500,2,1000
5298,2024-06-03 19:32:19,Pincel,Arte,20,3,60
5299,2024-06-03 19:32:19,Cafetera,Electrodomesticos,100,7,700
5300,2024-06-03 19:32:19,Guitarra,Musica,300,7,2100
5301,2024-06-03 19:32:19,Comedero,Mascotas,20,10,200
5302,2024-06-03 19:32:19,Collar,Mascotas,15,2,30
5303,2024-06-03 19:32:19,Smartphone,Tecnologia,300,4,1200
5304,2024-06-03 19:32:19,Botines,Deportes,200,9,1800
5305,2024-06-03 19:32:19,Cafetera,Electrodomesticos,100,10,1000
5306,2024-06-03 19:32:19,Smartphone,Tecnologia,300,9,2700
5307,2024-06-03 19:32:19,Pintura,Arte,50,9,450
5308,2024-06-03 19:32:19,Lienzo,Arte,100,3,300
5309,2024-06-03 19:32:19,Cuaderno,Libreria,20,10,200
5310,2024-06-03 19:32:19,Aspiradora,Electrodomesticos,300,8,2400
5311,2024-06-03 19:32:19,Campera,Indumentaria,500,1,500
5312,2024-06-03 19:32:19,Libro,Libreria,50,5,250
5313,2024-06-03 19:32:19,Correa,Mascotas,15,2,30
5314,2024-06-03 19:32:19,Mesa,Muebles,300,1,300
5315,2024-06-03 19:32:19,Mesa de luz,Muebles,50,1,50
5316,2024-06-03 19:32:19,Cama,Mascotas,100,7,700
5317,2024-06-03 19:32:19,Comedero,Mascotas,20,8,160
5318,2024-06-03 19:32:19,Sillon,Muebles,500,7,3500
5319,2024-06-03 19:32:19,Pintura,Arte,50,6,300
5320,2024-06-03 19:32:19,Microfono,Musica,100,2,200
5321,2024-06-03 19:32:19,Aspiradora,Electrodomesticos,300,7,2100
5322,2024-06-03 19:32:19,Mesa de luz,Muebles,50,2,100
5323,2024-06-03 19:32:19,Juguete,Mascotas,10,2,20
5324,2024-06-03 19:32:19,Mesa,Muebles,300,2,600
5325,2024-06-03 19:32:19,Cuaderno,Libreria,20,3,60
5326,2024-06-03 19:32:19,Notebook,Tecnologia,1000,8,8000
5327,2024-06-03 19:32:19,Teclado,Musica,200,2,400
5328,2024-06-03 19:32:19,Amplificador,Musica,200,8,1600
5329,2024-06-03 19:32:19,Oleo,Arte,40,9,360
5330,2024-06-03 19:32:19,Heladera,Electrodomesticos,2000,9,18000
5331,2024-06-03 19:32:19,Smartphone,Tecnologia,300,9,2700
5332,2024-06-03 19:32:19,Juguete,Mascotas,10,1,10
5333,2024-06-03 19:32:19,Pincel,Arte,20,9,180
5334,2024-06-03 19:32:19,Pantalon,Indumentaria,300,8,2400
5335,2024-06-03 19:32:19,Lapicera,Libreria,10,7,70
5336,2024-06-03 19:32:19,Cafetera,Electrodomesticos,100,6,600
5337,2024-06-03 19:32:19,Television,Tecnologia,1500,2,3000
5338,2024-06-03 19:32:19,Mesa de luz,Muebles,50,10,500
5339,2024-06-03 19:32:19,Raqueta,Deportes,100,5,500
5340,2024-06-03 19:32:19,Pantalon,Indumentaria,300,10,3000
5341,2024-06-03 19:32:19,Juguete,Mascotas,10,3,30
5342,2024-06-03 19:32:19,Mesa de luz,Muebles,50,3,150
5343,2024-06-03 19:32:19,Mesa,Muebles,300,2,600
5344,2024-06-03 19:32:19,Television,Tecnologia,1500,8,12000
5345,2024-06-03 19:32:19,Cuaderno,Libreria,20,5,100
5346,2024-06-03 19:32:19,Aspiradora,Electrodomesticos,300,1,300
5347,2024-06-03 19:32:19,Pantalon,Indumentaria,300,6,1800
5348,2024-06-03 19:32:19,Correa,Mascotas,15,3,45
5349,2024-06-03 19:32:19,Juguete,Mascotas,10,5,50
5350,2024-06-03 19:32:19,Television,Tecnologia,1500,2,3000
5351,2024-06-03 19:32:19,Guitarra,Musica,300,5,1500
5352,2024-06-03 19:32:19,Sillon,Muebles,500,3,1500
5353,2024-06-03 19:32:19,Sillon,Muebles,500,6,3000
5354,2024-06-03 19:32:19,Lienzo,Arte,100,9,900
5355,2024-06-03 19:32:19,Microondas,Electrodomesticos,500,8,4000
5356,2024-06-03 19:32:19,Heladera,Electrodomesticos,2000,8,16000
5357,2024-06-03 19:32:19,Cuaderno,Libreria,20,9,180
5358,2024-06-03 19:32:19,Comedero,Mascotas,20,10,200
5359,2024-06-03 19:32:19,Botines,Deportes,200,9,1800
5360,2024-06-03 19:32:19,Microfono,Musica,100,10,1000
5361,2024-06-03 19:32:19,Botines,Deportes,200,9,1800
5362,2024-06-03 19:32:19,Botines,Deportes,200,8,1600
5363,2024-06-03 19:32:19,Libro,Libreria,50,1,50
5364,2024-06-03 19:32:19,Tenedor,Cocina,10,8,80
5365,2024-06-03 19:32:19,Cocina,Cocina,500,3,1500
5366,2024-06-03 19:32:19,Guitarra,Musica,300,1,300
5367,2024-06-03 19:32:19,Olla,Cocina,100,8,800
5368,2024-06-03 19:32:19,Tenedor,Cocina,10,3,30
5369,2024-06-03 19:32:19,Lavarropas,Electrodomesticos,1500,9,13500
5370,2024-06-03 19:32:19,Comedero,Mascotas,20,4,80
5371,2024-06-03 19:32:19,Zapatillas,Indumentaria,200,6,1200
5372,2024-06-03 19:32:19,Cafetera,Electrodomesticos,100,3,300
5373,2024-06-03 19:32:19,Oleo,Arte,40,6,240
5374,2024-06-03 19:32:19,Goma,Libreria,5,1,5
5375,2024-06-03 19:32:19,Mesa,Muebles,300,1,300
5376,2024-06-03 19:32:19,Lapicera,Libreria,10,5,50
5377,2024-06-03 19:32:19,Cuaderno,Libreria,20,2,40
5378,2024-06-03 19:32:19,Comedero,Mascotas,20,7,140
5379,2024-06-03 19:32:19,Teclado,Musica,200,5,1000
5380,2024-06-03 19:32:19,Amplificador,Musica,200,1,200
5381,2024-06-03 19:32:19,Guitarra,Musica,300,4,1200
5382,2024-06-03 19:32:19,Lavarropas,Electrodomesticos,1500,5,7500
5383,2024-06-03 19:32:19,Notebook,Tecnologia,1000,7,7000
5384,2024-06-03 19:32:19,Microfono,Musica,100,7,700
5385,2024-06-03 19:32:19,Teclado,Musica,200,10,2000
5386,2024-06-03 19:32:19,Amplificador,Musica,200,1,200
5387,2024-06-03 19:32:19,Teclado,Musica,200,2,400
5388,2024-06-03 19:32:19,Raqueta,Deportes,100,9,900
5389,2024-06-03 19:32:19,Pelota,Deportes,50,3,150
5390,2024-06-03 19:32:19,Libro,Libreria,50,10,500
5391,2024-06-03 19:32:19,Lapicera,Libreria,10,1,10
5392,2024-06-03 19:32:19,Bufanda,Indumentaria,50,1,50
5393,2024-06-03 19:32:19,Oleo,Arte,40,5,200
5394,2024-06-03 19:32:19,Microondas,Electrodomesticos,500,3,1500
5395,2024-06-03 19:32:19,Olla,Cocina,100,2,200
5396,2024-06-03 19:32:19,Pantalon,Indumentaria,300,10,3000
5397,2024-06-03 19:32:19,Sillon,Muebles,500,3,1500
5398,2024-06-03 19:32:19,Teclado,Musica,200,10,2000
5399,2024-06-03 19:32:19,Libro,Libreria,50,6,300
5400,2024-06-03 19:32:19,Tenedor,Cocina,10,5,50
5401,2024-06-03 19:32:19,Comedero,Mascotas,20,3,60
5402,2024-06-03 19:32:19,Lapicera,Libreria,10,10,100
5403,2024-06-03 19:32:19,Lavarropas,Electrodomesticos,1500,4,6000
5404,2024-06-03 19:32:19,Pincel,Arte,20,1,20
5405,2024-06-03 19:32:19,Goma,Libreria,5,7,35
5406,2024-06-03 19:32:19,Collar,Mascotas,15,1,15
5407,2024-06-03 19:32:19,Mesa,Muebles,300,10,3000
5408,2024-06-03 19:32:19,Mesa de luz,Muebles,50,1,50
5409,2024-06-03 19:32:19,Cama,Mascotas,100,1,100
5410,2024-06-03 19:32:19,Pantalon,Indumentaria,300,8,2400
5411,2024-06-03 19:32:19,Bateria,Musica,500,3,1500
5412,2024-06-03 19:32:19,Remera,Indumentaria,100,2,200
5413,2024-06-03 19:32:19,Aspiradora,Electrodomesticos,300,4,1200
5414,2024-06-03 19:32:19,Cafetera,Electrodomesticos,100,5,500
5415,2024-06-03 19:32:19,Libro,Libreria,50,2,100
5416,2024-06-03 19:32:19,Sarten,Cocina,50,3,150
5417,2024-06-03 19:32:19,Acrilico,Arte,30,6,180
5418,2024-06-03 19:32:19,Teclado,Musica,200,4,800
5419,2024-06-03 19:32:19,Television,Tecnologia,1500,1,1500
5420,2024-06-03 19:32:19,Guitarra,Musica,300,1,300
5421,2024-06-03 19:32:19,Cama,Mascotas,100,10,1000
5422,2024-06-03 19:32:19,Juguete,Mascotas,10,3,30
5423,2024-06-03 19:32:19,Goma,Libreria,5,2,10
5424,2024-06-03 19:32:19,Mesa,Muebles,300,9,2700
5425,2024-06-03 19:32:19,Sarten,Cocina,50,6,300
5426,2024-06-03 19:32:19,Sarten,Cocina,50,3,150
5427,2024-06-03 19:32:19,Sillon,Muebles,500,10,5000
5428,2024-06-03 19:32:19,Pintura,Arte,50,10,500
5429,2024-06-03 19:32:19,Pincel,Arte,20,1,20
5430,2024-06-03 19:32:19,Correa,Mascotas,15,7,105
5431,2024-06-03 19:32:19,Lienzo,Arte,100,6,600
5432,2024-06-03 19:32:19,Cama,Mascotas,100,8,800
5433,2024-06-03 19:32:19,Regla,Libreria,5,9,45
5434,2024-06-03 19:32:19,Botines,Deportes,200,10,2000
5435,2024-06-03 19:32:19,Mesa,Muebles,300,3,900
5436,2024-06-03 19:32:19,Heladera,Electrodomesticos,2000,2,4000
5437,2024-06-03 19:32:19,Smartwatch,Tecnologia,200,10,2000
5438,2024-06-03 19:32:19,Cuchillo,Cocina,20,1,20
5439,2024-06-03 19:32:19,Mesa,Muebles,300,10,3000
5440,2024-06-03 19:32:19,Goma,Libreria,5,3,15
5441,2024-06-03 19:32:19,Amplificador,Musica,200,4,800
5442,2024-06-03 19:32:19,Guitarra,Musica,300,4,1200
5443,2024-06-03 19:32:19,Cocina,Cocina,500,1,500
5444,2024-06-03 19:32:19,Microfono,Musica,100,10,1000
5445,2024-06-03 19:32:19,Botines,Deportes,200,2,400
5446,2024-06-03 19:32:19,Botines,Deportes,200,9,1800
5447,2024-06-03 19:32:19,Notebook,Tecnologia,1000,4,4000
5448,2024-06-03 19:32:19,Cama,Muebles,1000,3,3000
5449,2024-06-03 19:32:19,Botines,Deportes,200,3,600
5450,2024-06-03 19:32:19,Zapatillas,Indumentaria,200,4,800
5451,2024-06-03 19:32:19,Remera,Indumentaria,100,2,200
5452,2024-06-03 19:32:19,Bicicleta,Deportes,500,8,4000
5453,2024-06-03 19:32:19,Pincel,Arte,20,4,80
5454,2024-06-03 19:32:19,Silla,Muebles,100,6,600
5455,2024-06-03 19:32:19,Pincel,Arte,20,3,60
5456,2024-06-03 19:32:19,Remera,Indumentaria,100,10,1000
5457,2024-06-03 19:32:19,Television,Tecnologia,1500,3,4500
